event_id,event_date,team_name,team_id,roster_confirmed,rider_name,rider_id,pcs_rank,event_rank,uci_points,pcs_points_season,pcs_points_last_60d,pcs_gc_points,pcs_gc_points_season,pcs_sprint_points,pcs_sprint_points_season,pcs_rank_w,event_rank_w,uci_points_w,pcs_points_season_w,pcs_gc_points_season_w,pcs_points_last_60d_w,pcs_gc_points_w,pcs_sprint_points_w,pcs_sprint_points_season_w,gc_score,classic_score,sprinter_score,stage_form_score,combined_score,rank,tier,fav_points
giro-d-italia,2023-05-06,Soudal Quick-Step (WT),team/soudal-quick-step-2023,,EVENEPOEL Remco,rider/remco-evenepoel,2.0,1.0,1928.71,1129.0,733.0,1880.0,1110.0,53.75,35.0,6.0,2.0,1782.14,857.0,750.0,733.0,1880.0,53.75,35.0,17.611052820151016,19.489698299853906,4.496329913247906,18.401352336510364,14.545752962842261,1.0,1.0,6.0
giro-d-italia,2023-05-06,Jumbo-Visma (WT),team/team-jumbo-visma-2023,,ROGLIČ Primož,rider/primoz-roglic,7.0,3.0,1318.0,857.0,857.0,1890.0,750.0,37.5,0.0,7.0,3.0,1318.0,857.0,750.0,733.0,1880.0,37.5,0.0,16.83939504694959,18.71804052665248,2.5808825785342973,17.629694563308938,13.48814779926279,2.0,1.0,6.0
giro-d-italia,2023-05-06,UAE Team Emirates (WT),team/uae-team-emirates-2023,,ALMEIDA João,rider/joao-almeida,28.0,5.0,974.0,542.0,444.0,1844.0,740.0,40.75,2.0,28.0,5.0,974.0,542.0,740.0,444.0,1844.0,40.75,2.0,15.958801000813205,11.532896290989946,2.04926401549214,13.339359394349385,11.774167520737707,3.0,1.0,6.0
giro-d-italia,2023-05-06,Trek - Segafredo (WT),team/trek-segafredo-2023,,PEDERSEN Mads,rider/mads-pedersen,6.0,2.0,1782.14,680.0,580.0,282.5,100.0,1153.75,672.0,6.0,2.0,1782.14,680.0,100.0,580.0,282.5,1025.0,320.0,4.1963520654091155,15.918147315108229,22.98748263914736,10.34486629992707,10.554233552163524,4.0,2.0,3.0
giro-d-italia,2023-05-06,INEOS Grenadiers (WT),team/ineos-grenadiers-2023,,GEOGHEGAN HART Tao,rider/tao-geoghegan-hart,33.0,7.0,958.0,647.0,460.0,1045.0,732.0,12.5,0.0,33.0,7.0,958.0,647.0,732.0,460.0,1045.0,12.5,0.0,12.2015780506627,12.671986207854161,1.6297418601392097,13.40602352258423,9.883819280450641,5.0,2.0,3.0
giro-d-italia,2023-05-06,Groupama - FDJ (WT),team/groupama-fdj-2023,,KÜNG Stefan,rider/stefan-kung,22.0,4.0,987.57,418.0,308.0,664.75,335.0,336.75,118.0,22.0,4.0,987.57,418.0,335.0,308.0,664.75,336.75,118.0,6.8092305486370135,8.71788533656451,8.532360702094916,7.86006108676478,7.523737332295986,6.0,2.0,3.0
giro-d-italia,2023-05-06,INEOS Grenadiers (WT),team/ineos-grenadiers-2023,,GANNA Filippo,rider/filippo-ganna,31.0,6.0,1583.0,774.0,392.0,341.5,295.0,100.75,95.0,31.0,6.0,1583.0,774.0,295.0,392.0,341.5,100.75,95.0,5.901159861837666,14.073516227136793,6.254124908065157,9.457535426617667,6.94962252588514,7.0,2.0,3.0
giro-d-italia,2023-05-06,Groupama - FDJ (WT),team/groupama-fdj-2023,,PINOT Thibaut,rider/thibaut-pinot,42.0,11.0,639.0,408.0,358.0,822.5,516.0,0.0,0.0,42.0,11.0,639.0,408.0,516.0,358.0,822.5,0.0,0.0,8.564607562206987,8.563959788092482,0.9144122679352455,9.517714622385954,6.909397644887372,8.0,2.0,3.0
giro-d-italia,2023-05-06,Bora - Hansgrohe (WT),team/bora-hansgrohe-2023,,VLASOV Aleksandr,rider/aleksandr-vlasov,55.0,16.0,294.0,220.0,122.0,1435.0,430.0,29.25,6.0,55.0,16.0,294.0,220.0,430.0,122.0,1435.0,29.25,6.0,9.890118973655444,3.223302610174179,0.7614799409835404,5.145702984328353,6.326966898369154,9.0,2.0,3.0
giro-d-italia,2023-05-06,INEOS Grenadiers (WT),team/ineos-grenadiers-2023,,THOMAS Geraint,rider/geraint-thomas,35.0,8.0,48.0,38.0,33.0,1092.0,620.0,2.0,2.0,35.0,8.0,48.0,38.0,620.0,33.0,1092.0,2.0,2.0,9.849086943117893,0.10913703473802533,0.06653802427942235,5.56092102378534,6.245644915188485,10.0,2.0,3.0
