"event_id","event_date","team_name","team_id","rider_name","rider_id","pcs_rank","event_rank","uci_points","pcs_points_season","pcs_points_last_60d","pcs_gc_points","pcs_gc_points_season","pcs_sprint_points","pcs_sprint_points_season","pcs_rank_w","event_rank_w","uci_points_w","pcs_points_season_w","pcs_gc_points_season_w","pcs_points_last_60d_w","pcs_gc_points_w","pcs_sprint_points_w","pcs_sprint_points_season_w","gc_score","classic_score","sprinter_score","combined_score","rank.x","rank.y","tier","fav_points"
"giro-d-italia","2024-05-04","Cofidis (WT)","team/cofidis-2024","ANIOŁKOWSKI Stanisław","rider/stanislaw-aniolkowski",303,83,45,43,25,83.75,65,207.25,65,303,83,45,43,65,25,83.75,207.25,65,-1.25961818769855,-1.57291256538146,1.08260124978363,-0.885162613506985,NA,NA,0,0
"giro-d-italia","2024-05-04","VF Group - Bardiani CSF - Faizanè (PRT)","team/vf-group-bardiani-csf-faizane-2024","MARCELLUSI Martin","rider/martin-marcellusi",291,79,110,67,67,53.5,48,36.5,30,291,79,110,67,48,67,53.5,36.5,30,-1.47038730276938,-0.19706359486409,-0.554221042944362,-0.90515693843279,NA,NA,0,0
"giro-d-italia","2024-05-04","EF Education - EasyPost (WT)","team/ef-education-easypost-2024","VALGREN Michael","rider/michael-valgren-andersen",354,91,120.29,107,97,31,10,80.5,67,354,91,120.29,107,10,97,31,80.5,67,-2.33736764375356,0.702464029333654,0.180909268001644,-0.921762759476356,NA,NA,0,0
"giro-d-italia","2024-05-04","INEOS Grenadiers (WT)","team/ineos-grenadiers-2024","SWIFT Connor","rider/connor-swift",406,104,29,30,25,260,90,53,15,406,104,29,30,90,25,260,53,15,-0.233387420391458,-2.16542868285931,-1.32963560065662,-1.03224943518485,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Jayco AlUla (WT)","team/team-jayco-alula-2024","MEZGEC Luka","rider/luka-mezgec",296,81,20.71,42,28,92.5,30,157,71,296,81,20.71,42,30,28,92.5,157,71,-1.69946744323789,-1.54618572917943,0.78901996276784,-1.15578544781921,NA,NA,0,0
"giro-d-italia","2024-05-04","Movistar Team (WT)","team/movistar-team-2024","BARTA Will","rider/william-barta",425,105,63,89,50,172,70,3,0,425,105,63,89,70,50,172,3,0,-1.03059199000803,-0.893841812170724,-1.91726820723523,-1.16690218010228,NA,NA,0,0
"giro-d-italia","2024-05-04","Israel - Premier Tech (PRT)","team/israel-premier-tech-2024","CLARKE Simon","rider/simon-clarke",357,92,113,65,39,68.5,35,123.5,46,357,92,113,65,35,39,68.5,123.5,46,-1.79331359936636,-1.04583058521854,0.113574449482782,-1.18769108535219,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Polti Kometa (PRT)","team/team-polti-kometa-2024","LONARDI Giovanni","rider/giovanni-lonardi",361,93,81,115,60,27.5,25,80.25,55,361,93,81,115,25,60,27.5,80.25,55,-2.28045161184059,-0.0913144795019022,-0.145585019155055,-1.19673715360187,NA,NA,0,0
"giro-d-italia","2024-05-04","VF Group - Bardiani CSF - Faizanè (PRT)","team/vf-group-bardiani-csf-faizane-2024","FIORELLI Filippo","rider/filippo-fiorelli",290,78,65,53,28,56.5,32,90.75,48,290,78,65,53,32,28,56.5,90.75,48,-1.75918869508027,-1.26942420494799,0.0564451347827606,-1.24913258206798,NA,NA,0,0
"giro-d-italia","2024-05-04","Cofidis (WT)","team/cofidis-2024","OLDANI Stefano","rider/stefano-oldani",300,82,83,61,15,113.25,30,60.25,26,300,82,83,61,30,15,113.25,60.25,26,-1.44093573925769,-1.45812160873275,-0.554427427417166,-1.2687898377321,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Polti Kometa (PRT)","team/team-polti-kometa-2024","FABBRO Matteo","rider/matteo-fabbro",452,107,48,50,34,151.25,106,1.5,0,452,107,48,50,106,34,151.25,1.5,0,-0.781324404358607,-1.80569907599578,-2.03259547063296,-1.33889101910463,NA,NA,0,0
"giro-d-italia","2024-05-04","Cofidis (WT)","team/cofidis-2024","FERNÁNDEZ Rubén","rider/ruben-fernandez-andujar",455,108,50,45,5,203,90,0,0,455,108,50,45,90,5,203,0,0,-0.678257202108813,-2.47947616492567,-2.05444181501894,-1.4938598135359,NA,NA,0,0
"giro-d-italia","2024-05-04","Intermarché - Wanty (WT)","team/intermarche-wanty-2024","CALMEJANE Lilian","rider/lilian-calmejane",389,101,55,40,20,142,73,3,0,389,101,55,40,73,20,142,3,0,-1.09368628922589,-2.02642733507031,-1.82969824411432,-1.5207109939569,NA,NA,0,0
"giro-d-italia","2024-05-04","Alpecin - Deceuninck (WT)","team/alpecin-deceuninck-2024","CONCI Nicola","rider/nicola-conci",487,114,83,33,28,211.25,69,2.25,0,487,114,83,33,69,28,211.25,2.25,0,-0.951218810249681,-2.19046060351133,-2.08001615339006,-1.54875081685625,NA,NA,0,0
"giro-d-italia","2024-05-04","Cofidis (WT)","team/cofidis-2024","THOMAS Benjamin","rider/benjamin-thomas-2",529,120,45.71,35,11,347,26,20.75,0,529,120,45.71,35,26,11,347,20.75,0,-0.88919375068333,-2.74172111655712,-2.16616074618941,-1.70034535954668,NA,NA,0,0
"giro-d-italia","2024-05-04","Bahrain - Victorious (WT)","team/bahrain-victorious-2024","KEPPLINGER Rainer","rider/rainer-kepplinger",521,119,60,67,5,171.5,87,0,0,521,119,60,67,87,5,171.5,0,0,-1.12675008320649,-2.41859755576406,-2.26175872660863,-1.74130605365419,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Polti Kometa (PRT)","team/team-polti-kometa-2024","MAESTRI Mirco","rider/mirco-maestri",390,102,15,10,10,98.5,75,31.75,4,390,102,15,10,75,10,98.5,31.75,4,-1.44772154620156,-2.70361698590584,-1.65416480229689,-1.86577882933191,NA,NA,0,0
"giro-d-italia","2024-05-04","EF Education - EasyPost (WT)","team/ef-education-easypost-2024","STEINHAUSER Georg","rider/georg-steinhauser",392,103,4,10,10,111.5,80,0,0,392,103,4,10,80,10,111.5,0,0,-1.3363124894469,-2.74249813592552,-1.99459091342683,-1.88982386818647,NA,NA,0,0
"giro-d-italia","2024-05-04","Movistar Team (WT)","team/movistar-team-2024","MILESI Lorenzo","rider/lorenzo-milesi",384,99,25,32,27,51.75,48,14.5,12,384,99,25,32,48,27,51.75,14.5,12,-2.04624482467496,-2.01886043967678,-1.5835546327891,-1.94549147079833,NA,NA,0,0
"giro-d-italia","2024-05-04","Groupama - FDJ (WT)","team/groupama-fdj-2024","LE GAC Olivier","rider/olivier-le-gac",467,110,8,30,20,95.25,40,79.25,55,467,110,8,30,40,20,95.25,79.25,55,-2.1780786548818,-2.48961400966049,-0.684642250722956,-1.97285198048364,NA,NA,0,0
"giro-d-italia","2024-05-04","EF Education - EasyPost (WT)","team/ef-education-easypost-2024","HONORÉ Mikkel Frølich","rider/mikkel-honore",506,116,103,56,30,158,13,13.5,0,506,116,103,56,13,30,158,13.5,0,-2.05483431297692,-1.87731632267945,-2.00572880606699,-1.99175781450569,NA,NA,0,0
"giro-d-italia","2024-05-04","Arkéa - B&B Hotels (WT)","team/arkea-b-b-hotels-2024","DEKKER David","rider/david-dekker",457,109,81,70,22,12.5,10,106,70,457,109,81,70,10,22,12.5,106,70,-2.91348407456286,-1.76386515839518,-0.038720300046319,-1.99364564480925,NA,NA,0,0
"giro-d-italia","2024-05-04","Decathlon AG2R La Mondiale Team (WT)","team/decathlon-ag2r-la-mondiale-2024","TOUZÉ Damien","rider/damien-touze",627,134,113,82,28,108,41,27.5,13,627,134,113,82,41,28,108,27.5,13,-2.37361982298452,-1.97988318920549,-2.06211427113624,-2.19319772248116,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Visma | Lease a Bike (WT)","team/team-visma-lease-a-bike-2024","AFFINI Edoardo","rider/edoardo-affini",468,111,2.14,25,20,63.75,30,111.75,36,468,111,2.14,25,30,20,63.75,111.75,36,-2.53888332155254,-2.57574916786574,-0.788908501022294,-2.19994811134045,NA,NA,0,0
"giro-d-italia","2024-05-04","VF Group - Bardiani CSF - Faizanè (PRT)","team/vf-group-bardiani-csf-faizane-2024","COVILI Luca","rider/luca-covili",614,130,28,21,15,204.5,68,0,0,614,130,28,21,68,15,204.5,0,0,-1.52700358780931,-3.12591928489538,-2.61591164228474,-2.22445990783022,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Jayco AlUla (WT)","team/team-jayco-alula-2024","DE MARCHI Alessandro","rider/alessandro-de-marchi",495,115,20,45,40,91.25,25,0,0,495,115,20,45,25,40,91.25,0,0,-2.4792985784292,-1.96489395843387,-2.26647234511394,-2.28241194576755,NA,NA,0,0
"giro-d-italia","2024-05-04","Bahrain - Victorious (WT)","team/bahrain-victorious-2024","PASQUALON Andrea","rider/andrea-pasqualon",576,124,19,30,20,73.75,30,207.5,28,576,124,19,30,30,20,73.75,207.5,28,-2.76415778019654,-2.80378395790313,-0.505367561134262,-2.32428758969606,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Polti Kometa (PRT)","team/team-polti-kometa-2024","BAIS Mattia","rider/mattia-bais",577,125,73,50,50,62.5,33,0,0,577,125,73,50,33,50,62.5,0,0,-2.68257951624418,-1.82437989008282,-2.39451544323117,-2.36750681379317,NA,NA,0,0
"giro-d-italia","2024-05-04","Groupama - FDJ (WT)","team/groupama-fdj-2024","LIENHARD Fabian","rider/fabian-lienhard",602,129,25,67,44,53.75,30,61.25,29,602,129,25,67,30,44,53.75,61.25,29,-2.97505514615283,-1.93794876944442,-1.65169763948741,-2.39925173180722,NA,NA,0,0
"giro-d-italia","2024-05-04","BORA - hansgrohe (WT)","team/bora-hansgrohe-2024","GAMPER Patrick","rider/patrick-gamper",484,112,15,38,28,55.5,23,20.75,5,484,112,15,38,23,28,55.5,20.75,5,-2.6957302585728,-2.26102302237172,-1.99101177031584,-2.42437439006109,NA,NA,0,0
"giro-d-italia","2024-05-04","Intermarché - Wanty (WT)","team/intermarche-wanty-2024","SMITH Dion","rider/dion-smith",586,126,45,48,33,83.75,35,10,10,586,126,45,48,35,33,83.75,10,10,-2.61123684730336,-2.29272164460447,-2.24382899096383,-2.44220071522579,NA,NA,0,0
"giro-d-italia","2024-05-04","Soudal Quick-Step (WT)","team/soudal-quick-step-2024","VAN LERBERGHE Bert","rider/bert-van-lerberghe",591,127,38,20,15,59.25,23,112,70,591,127,38,20,23,15,59.25,112,70,-2.96446706053738,-3.04296995092889,-0.518673926541936,-2.49885930085574,NA,NA,0,0
"giro-d-italia","2024-05-04","EF Education - EasyPost (WT)","team/ef-education-easypost-2024","DE BOD Stefan","rider/stefan-de-bod",626,133,15,15,5,216.25,43,0,0,626,133,15,15,43,5,216.25,0,0,-1.87111924335157,-3.48833564509587,-2.69758013052827,-2.5215763413102,NA,NA,0,0
"giro-d-italia","2024-05-04","UAE Team Emirates (WT)","team/uae-team-emirates-2024","OLIVEIRA Rui","rider/rui-oliveira",543,121,43,40,0,62.5,21,73,32,543,121,43,40,21,0,62.5,73,32,-2.81132919267528,-2.95114555983749,-1.28517872671875,-2.54804400963264,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Polti Kometa (PRT)","team/team-polti-kometa-2024","BAIS Davide","rider/davide-bais",485,113,11,10,10,65.75,37,0,0,485,113,11,10,37,10,65.75,0,0,-2.46242426790667,-2.99694417374346,-2.24903695124478,-2.58010277632533,NA,NA,0,0
"giro-d-italia","2024-05-04","Lidl - Trek (WT)","team/lidl-trek-2024","GHEBREIGZABHIER Amanuel","rider/amanuel-ghebreigzabhier",515,118,11,12,11,82.75,37,0,0,515,118,11,12,37,11,82.75,0,0,-2.45882167776141,-3.05651336874101,-2.35374792112219,-2.61711443372744,NA,NA,0,0
"giro-d-italia","2024-05-04","Lidl - Trek (WT)","team/lidl-trek-2024","HOOLE Daan","rider/daan-hoole",511,117,10,20,20,33.75,20,49.25,25,511,117,10,20,20,20,33.75,49.25,25,-2.9854600554297,-2.75721347210294,-1.55549648668675,-2.63099336668308,NA,NA,0,0
"giro-d-italia","2024-05-04","BORA - hansgrohe (WT)","team/bora-hansgrohe-2024","KOCH Jonas","rider/jonas-koch",564,122,15,17,0,75,37,65,18,564,122,15,17,37,0,75,65,18,-2.62908098234624,-3.34480490821106,-1.69256735782357,-2.65649543520115,NA,NA,0,0
"giro-d-italia","2024-05-04","INEOS Grenadiers (WT)","team/ineos-grenadiers-2024","SWIFT Ben","rider/ben-swift",619,131,14,47,25,61.25,30,66.25,15,619,131,14,47,30,25,61.25,66.25,15,-3.00377231971894,-2.65271236105922,-1.92634680353289,-2.68296922888381,NA,NA,0,0
"giro-d-italia","2024-05-04","Alpecin - Deceuninck (WT)","team/alpecin-deceuninck-2024","PLANCKAERT Edward","rider/edward-planckaert",597,128,15,10,10,78.75,40,25,7,597,128,15,10,40,10,78.75,25,7,-2.68480439373059,-3.34262963022716,-2.29263794824204,-2.80371867558185,NA,NA,0,0
"giro-d-italia","2024-05-04","Alpecin - Deceuninck (WT)","team/alpecin-deceuninck-2024","BAYER Tobias","rider/tobias-bayer",697,141,45,30,25,90.75,35,20,3,697,141,45,30,35,25,90.75,20,3,-2.91968824437987,-3.03128835288316,-2.64058670704458,-2.8973479694638,NA,NA,0,0
"giro-d-italia","2024-05-04","Team dsm-firmenich PostNL (WT)","team/team-dsm-firmenich-postnl-2024","WELTEN Bram","rider/bram-welten",716,144,35,39,39,24.5,5,173,44,716,144,35,39,5,39,24.5,173,44,-3.83429275203731,-2.71865395999487,-0.910450166026987,-2.91483259722251,NA,NA,0,0
"giro-d-italia","2024-05-04","Arkéa - B&B Hotels (WT)","team/arkea-b-b-hotels-2024","RIES Michel","rider/michel-ries",672,137,12,20,10,75.5,55,0,0,672,137,12,20,55,10,75.5,0,0,-2.73743692804495,-3.45503467639181,-2.82903450878009,-2.97103576869603,NA,NA,0,0
"giro-d-italia","2024-05-04","Israel - Premier Tech (PRT)","team/israel-premier-tech-2024","FRIGO Marco","rider/marco-frigo",573,123,3,5,5,52.75,31,0,0,573,123,3,5,31,5,52.75,0,0,-2.90595754837907,-3.44145015634011,-2.52878758688554,-2.99117133846867,NA,NA,0,0
"giro-d-italia","2024-05-04","Groupama - FDJ (WT)","team/groupama-fdj-2024","GERMANI Lorenzo","rider/lorenzo-germani",679,140,13,39,25,57.25,37,0,0,679,140,13,39,37,25,57.25,0,0,-3.13671474731186,-2.95214195542793,-2.86917065063862,-3.02783409041203,NA,NA,0,0
"giro-d-italia","2024-05-04","Decathlon AG2R La Mondiale Team (WT)","team/decathlon-ag2r-la-mondiale-2024","WARBASSE Larry","rider/lawrence-warbasse",734,145,17,18,15,95.25,59,0,0,734,145,17,18,59,15,95.25,0,0,-2.73959170443327,-3.55757366767708,-3.01099390860036,-3.03926673423983,NA,NA,0,0
"giro-d-italia","2024-05-04","Soudal Quick-Step (WT)","team/soudal-quick-step-2024","SERRY Pieter","rider/pieter-serry",666,136,13,11,6,73.75,45,5.25,0,666,136,13,11,45,6,73.75,5.25,0,-2.86026431772468,-3.62454556521045,-2.76703091634034,-3.07090201169354,NA,NA,0,0
"giro-d-italia","2024-05-04","Cofidis (WT)","team/cofidis-2024","GESCHKE Simon","rider/simon-geschke",846,158,33,36,26,180.75,33,0,0,846,158,33,36,33,26,180.75,0,0,-2.84402496776283,-3.40816033284873,-3.30937727549582,-3.1063360388352,NA,NA,0,0
"giro-d-italia","2024-05-04","BORA - hansgrohe (WT)","team/bora-hansgrohe-2024","MULLEN Ryan","rider/ryan-mullen",675,139,0,25,15,56.25,25,35.5,19,675,139,0,25,25,15,56.25,35.5,19,-3.31772107884551,-3.34314116025704,-2.30082048482293,-3.12196698446445,NA,NA,0,0
"giro-d-italia","2024-05-04","EF Education - EasyPost (WT)","team/ef-education-easypost-2024","PICCOLO Andrea","rider/andrea-piccolo",637,135,12.29,27,12,43.75,25,5,2,637,135,12.29,27,25,12,43.75,5,2,-3.25932413139212,-3.24300156998762,-2.67336627456486,-3.13723579160532,NA,NA,0,0
"giro-d-italia","2024-05-04","Groupama - FDJ (WT)","team/groupama-fdj-2024","DAVY Clément","rider/clement-davy",708,143,5,25,15,63.75,40,13.75,5,708,143,5,25,40,15,63.75,13.75,5,-3.15647350238884,-3.43206554878727,-2.7853659629797,-3.16492960842654,NA,NA,0,0
"giro-d-italia","2024-05-04","Israel - Premier Tech (PRT)","team/israel-premier-tech-2024","PICKRELL Riley","rider/riley-pickrell",625,132,8,33,21,0,0,38.5,33,625,132,8,33,0,21,0,38.5,33,-3.8335633740731,-2.94119422077074,-1.8637569839281,-3.17189135005339,NA,NA,0,0
"giro-d-italia","2024-05-04","Tudor Pro Cycling Team (PRT)","team/tudor-pro-cycling-team-2024","KRIEGER Alexander","rider/alexander-krieger",739,147,0,15,15,68.75,30,36.75,23,739,147,0,15,30,15,68.75,36.75,23,-3.36780607005883,-3.66223772018983,-2.42162286221204,-3.26689892352877,NA,NA,0,0
"giro-d-italia","2024-05-04","Tudor Pro Cycling Team (PRT)","team/tudor-pro-cycling-team-2024","STORK Florian","rider/florian-stork",673,138,18,22,5,43,25,7.5,5,673,138,18,22,25,5,43,7.5,5,-3.34712773628625,-3.53230271022982,-2.68756626922922,-3.27076793505791,NA,NA,0,0
"giro-d-italia","2024-05-04","VF Group - Bardiani CSF - Faizanè (PRT)","team/vf-group-bardiani-csf-faizane-2024","TAROZZI Manuele","rider/manuele-tarozzi",781,152,48,50,32,35.75,32,0,0,781,152,48,50,32,32,35.75,0,0,-3.56740019663984,-2.89896011027722,-3.09540911318092,-3.27246995403927,NA,NA,0,0
"giro-d-italia","2024-05-04","Intermarché - Wanty (WT)","team/intermarche-wanty-2024","PETIT Adrien","rider/adrien-petit",764,149,5,19,10,55,30,122.25,15,764,149,5,19,30,10,55,122.25,15,-3.50986561484928,-3.7717297066372,-1.97921439022138,-3.28229459746008,NA,NA,0,0
"giro-d-italia","2024-05-04","Movistar Team (WT)","team/movistar-team-2024","TORRES Albert","rider/albert-torres",778,151,8,32,27,70,25,15,15,778,151,8,32,25,27,70,15,15,-3.52043373234441,-3.29900106440602,-2.80963463479665,-3.31184411245334,NA,NA,0,0
"giro-d-italia","2024-05-04","Team dsm-firmenich PostNL (WT)","team/team-dsm-firmenich-postnl-2024","VAN DEN BERG Julius","rider/julius-van-den-berg",736,146,0,10,5,77.5,30,51.5,10,736,146,0,10,30,5,77.5,51.5,10,-3.29667399083396,-3.91541243391549,-2.5156204844572,-3.32608482248307,NA,NA,0,0
"giro-d-italia","2024-05-04","Arkéa - B&B Hotels (WT)","team/arkea-b-b-hotels-2024","VERRE Alessandro","rider/alessandro-verre",770,150,26,38,10,50.75,43,1,0,770,150,26,38,43,10,50.75,1,0,-3.33408533759045,-3.51264932983215,-3.09869963696929,-3.34057739513873,NA,NA,0,0
"giro-d-italia","2024-05-04","Bahrain - Victorious (WT)","team/bahrain-victorious-2024","SÜTTERLIN Jasha","rider/jasha-sutterlin",784,153,10.29,10,10,92.75,50,5,0,784,153,10.29,10,50,10,92.75,5,0,-3.0636608436735,-3.94560986311451,-3.16079152037754,-3.34767168484661,NA,NA,0,0
"giro-d-italia","2024-05-04","Intermarché - Wanty (WT)","team/intermarche-wanty-2024","DE POOTER Dries","rider/dries-de-pooter",707,142,25,38,20,10,10,18.25,7,707,142,25,38,10,20,10,18.25,7,-3.84593823248688,-3.11201415505321,-2.66079587809806,-3.38873253837902,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Visma | Lease a Bike (WT)","team/team-visma-lease-a-bike-2024","GESINK Robert","rider/robert-gesink",794,154,20,15,10,76.25,40,0,0,794,154,20,15,40,10,76.25,0,0,-3.30968942091459,-3.89063266525846,-3.20367897020325,-3.46277030407548,NA,NA,0,0
"giro-d-italia","2024-05-04","Cofidis (WT)","team/cofidis-2024","CHAMPION Thomas","rider/thomas-champion",817,155,7,15,10,62.75,34,0,0,817,155,7,15,34,10,62.75,0,0,-3.55906654176594,-3.97304144833634,-3.28608775328113,-3.6286632560401,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Jayco AlUla (WT)","team/team-jayco-alula-2024","HEPBURN Michael","rider/michael-hepburn",858,159,20,12,5,90,35,3,3,858,159,20,12,35,5,90,3,3,-3.45726642581689,-4.19872797175354,-3.29888415787901,-3.64802843601031,NA,NA,0,0
"giro-d-italia","2024-05-04","Groupama - FDJ (WT)","team/groupama-fdj-2024","BARTHE Cyril","rider/cyril-barthe",911,163,10,17,17,108.75,30,21.25,7,911,163,10,17,30,17,108.75,21.25,7,-3.56582529407779,-4.04921024077391,-3.25755938470574,-3.64918759621222,NA,NA,0,0
"giro-d-italia","2024-05-04","Alpecin - Deceuninck (WT)","team/alpecin-deceuninck-2024","VAN DEN BOSSCHE Fabio","rider/fabio-van-den-bossche",841,157,7,22,5,66.5,20,25.25,17,841,157,7,22,20,5,66.5,25.25,17,-3.78819133038651,-4.05563168231031,-2.87838272167237,-3.68646171422082,NA,NA,0,0
"giro-d-italia","2024-05-04","Astana Qazaqstan Team (WT)","team/astana-qazaqstan-team-2024","BALLERINI Davide","rider/davide-ballerini",755,148,5,7,7,33.75,0,86.5,0,755,148,5,7,0,7,33.75,86.5,0,-4.02352877138775,-3.95379732900063,-2.46847451820606,-3.69159848803528,NA,NA,0,0
"giro-d-italia","2024-05-04","Arkéa - B&B Hotels (WT)","team/arkea-b-b-hotels-2024","RIOU Alan","rider/alan-riou",831,156,0,15,10,32.5,30,11,10,831,156,0,15,30,10,32.5,11,10,-3.8576719430715,-4.02494267443124,-3.08888614585895,-3.75409600303691,NA,NA,0,0
"giro-d-italia","2024-05-04","Alpecin - Deceuninck (WT)","team/alpecin-deceuninck-2024","JANSSENS Jimmy","rider/jimmy-janssens",865,160,0,10,10,72.75,35,0,0,865,160,0,10,35,10,72.75,0,0,-3.63606271764485,-4.18819744855288,-3.44029022605419,-3.76254863859913,NA,NA,0,0
"giro-d-italia","2024-05-04","UAE Team Emirates (WT)","team/uae-team-emirates-2024","LAENGEN Vegard Stake","rider/vegard-stake-laengen",880,161,0,10,5,62.5,40,22,5,880,161,0,10,40,5,62.5,22,5,-3.67152865034031,-4.32962068573937,-3.23155353018339,-3.78096123692865,NA,NA,0,0
"giro-d-italia","2024-05-04","Team dsm-firmenich PostNL (WT)","team/team-dsm-firmenich-postnl-2024","LEEMREIZE Gijs","rider/gijs-leemreize",936,164,18,12,12,130.75,18,0,0,936,164,18,12,18,12,130.75,0,0,-3.62528017206188,-4.25168169846761,-3.56967661475128,-3.80207991852148,NA,NA,0,0
"giro-d-italia","2024-05-04","UAE Team Emirates (WT)","team/uae-team-emirates-2024","NOVAK Domen","rider/domen-novak",952,166,5,10,10,130.75,32,0,0,952,166,5,10,32,10,130.75,0,0,-3.5156448043042,-4.39684260229423,-3.64893537979554,-3.80666225879948,NA,NA,0,0
"giro-d-italia","2024-05-04","Soudal Quick-Step (WT)","team/soudal-quick-step-2024","ČERNÝ Josef","rider/josef-cerny",972,167,20,30,10,116.25,15,25,0,972,167,20,30,15,10,116.25,25,0,-3.84971816644273,-4.16534531237158,-3.47669659845538,-3.86980199662392,NA,NA,0,0
"giro-d-italia","2024-05-04","Tudor Pro Cycling Team (PRT)","team/tudor-pro-cycling-team-2024","FROIDEVAUX Robin","rider/robin-froidevaux",901,162,28,25,9,12.75,5,8,8,901,162,28,25,5,9,12.75,8,8,-4.44494910820471,-4.0479273259451,-3.26874383429882,-4.09060151874565,NA,NA,0,0
"giro-d-italia","2024-05-04","Cofidis (WT)","team/cofidis-2024","WOOD Harrison","rider/harrison-wood",937,165,0,15,15,23.75,20,5,5,937,165,0,15,20,15,23.75,5,5,-4.33319454394232,-4.20598944873457,-3.50197726845705,-4.12878956028294,NA,NA,0,0
"giro-d-italia","2024-05-04","Intermarché - Wanty (WT)","team/intermarche-wanty-2024","VAN SINTMAARTENSDIJK Roel","rider/roel-van-sintmaartensdijk",990,169,8,28,23,24.5,7,10.75,10,981.03,169,8,28,7,23,24.5,10.75,10,-4.60626923642845,-3.98387890331591,-3.47803183284081,-4.19390465577716,NA,NA,0,0
"giro-d-italia","2024-05-04","Groupama - FDJ (WT)","team/groupama-fdj-2024","PALENI Enzo","rider/enzo-paleni",977,168,20,18,7,36.75,10,3.5,2,977,168,20,18,10,7,36.75,3.5,2,-4.44279448138012,-4.39300381684123,-3.6209236885793,-4.26348312345829,NA,NA,0,0
"giro-d-italia","2024-05-04","Israel - Premier Tech (PRT)","team/israel-premier-tech-2024","RAISBERG Nadav","rider/nadav-raisberg",992,170,6,20,15,0,0,16,16,981.03,170,6,20,0,15,0,16,16,-4.87124741291763,-4.26191961438319,-3.35296829113277,-4.38479324900032,NA,NA,0,0
"giro-d-italia","2024-05-04","Arkéa - B&B Hotels (WT)","team/arkea-b-b-hotels-2024","GRONDIN Donavan","rider/donavan-grondin",NA,172,3,10,10,20.5,10,46.5,10,NA,172,3,10,10,10,20.5,46.5,10,NA,NA,NA,NA,NA,NA,0,0
"giro-d-italia","2024-05-04","Cofidis (WT)","team/cofidis-2024","DEBEAUMARCHÉ Nicolas","rider/nicolas-debeaumarche",NA,173,0.71,15,15,5.75,5,9,5,NA,173,0.71,15,5,15,5.75,9,5,NA,NA,NA,NA,NA,NA,0,0
"giro-d-italia","2024-05-04","Intermarché - Wanty (WT)","team/intermarche-wanty-2024","COLLEONI Kevin","rider/kevin-colleoni",NA,171,5,15,10,114.5,10,0,0,NA,171,5,15,10,10,114.5,0,0,NA,NA,NA,NA,NA,NA,0,0
"giro-d-italia","2024-05-04","Movistar Team (WT)","team/movistar-team-2024","QUINTANA Nairo","rider/nairo-quintana",NA,175,18,0,0,332,0,0,0,NA,174.25,18,3.75,0,0,332,0,0,NA,NA,NA,NA,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Polti Kometa (PRT)","team/team-polti-kometa-2024","MUÑOZ Francisco","rider/francisco-munoz-llana",NA,174,3,5,0,0,0,0,0,NA,174,3,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0
"giro-d-italia","2024-05-04","Team Polti Kometa (PRT)","team/team-polti-kometa-2024","PIETROBON Andrea","rider/andrea-pietrobon",NA,176,6,0,0,1,1,0,0,NA,174.25,6,3.75,1,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0
