"event_id","event_date","team_name","team_id","rider_name","rider_id","pcs_rank","event_rank","uci_points","pcs_points_season","pcs_points_last_60d","pcs_gc_points","pcs_gc_points_season","pcs_sprint_points","pcs_sprint_points_season","pcs_rank_w","event_rank_w","uci_points_w","pcs_points_season_w","pcs_gc_points_season_w","pcs_points_last_60d_w","pcs_gc_points_w","pcs_sprint_points_w","pcs_sprint_points_season_w","gc_score","classic_score","sprinter_score","combined_score","rank","tier","fav_points"
"vuelta-a-espana","2024-08-17","Team Visma | Lease a Bike (WT)","team/team-visma-lease-a-bike-2024","VALTER Attila","rider/attila-valter",104,28,918,436,192,453,259,10,10,104,28,918,436,259,192,453,10,10,3.09453458575125,5.27763123931203,1.14075149061005,3.35870696279125,0,0,0
"vuelta-a-espana","2024-08-17","INEOS Grenadiers (WT)","team/ineos-grenadiers-2024","DE PLUS Laurens","rider/laurens-de-plus",124,37,594.86,461,192,499.25,361,0,0,124,37,594.86,461,361,192,499.25,0,0,3.62512351545633,4.9581774235486,0.00475898832199451,3.30096678245714,0,0,0
"vuelta-a-espana","2024-08-17","Lidl - Trek (WT)","team/lidl-trek-2024","VACEK Mathias","rider/mathias-vacek",135,40,685,444,157,312.5,231,72.25,39,135,40,685,444,231,157,312.5,72.25,39,1.89659987270817,4.32842148544757,3.47941765358582,2.94270991270552,0,0,0
"vuelta-a-espana","2024-08-17","Red Bull - BORA - hansgrohe (WT)","team/red-bull-bora-hansgrohe-2024","LIPOWITZ Florian","rider/florian-lipowitz",156,44,724,397,157,398.25,301,14,14,156,44,724,397,301,157,398.25,14,14,2.75956512730368,4.01200107413413,0.950510236571148,2.77348493320631,0,0,0
"vuelta-a-espana","2024-08-17","Arkéa - B&B Hotels (WT)","team/arkea-b-b-hotels-2024","RODRÍGUEZ Cristián","rider/cristian-rodriguez",111,31,391,310,65,618.25,393,1,1,111,31,391,310,393,65,618.25,1,1,4.21325382861395,1.83161801410448,-0.064138094837664,2.64328469957079,0,0,0
"vuelta-a-espana","2024-08-17","INEOS Grenadiers (WT)","team/ineos-grenadiers-2024","TARLING Joshua","rider/joshua-tarling",77,24,567.86,345,175,223.75,20,102,75,77,24,567.86,345,20,175,223.75,102,75,-0.00878653962335318,4.16703409020009,5.86026025204712,2.41776900765777,0,0,0
"vuelta-a-espana","2024-08-17","Team Jayco AlUla (WT)","team/team-jayco-alula-2024","SCHMID Mauro","rider/mauro-schmid",195,52,396,249,237,585.75,185,2,0,195,52,396,249,185,237,585.75,2,0,2.06661455591687,3.94239453359141,-0.43174152924616,2.12967733218663,0,0,0
"vuelta-a-espana","2024-08-17","Movistar Team (WT)","team/movistar-team-2024","LAZKANO Oier","rider/oier-lazkano",129,38,637,398,92,311.5,125,127.5,5,129,38,637,398,125,92,311.5,127.5,5,1.02148848703849,2.96395850443113,3.40993429146369,2.08191865314132,0,0,0
"vuelta-a-espana","2024-08-17","UAE Team Emirates (WT)","team/uae-team-emirates-2024","SOLER Marc","rider/marc-soler",123,36,361.57,270,25,566.5,312,0,0,123,36,361.57,270,312,25,566.5,0,0,3.25849495400223,0.832903217139439,-0.232752148905788,1.83256801236179,0,0,0
"vuelta-a-espana","2024-08-17","Decathlon AG2R La Mondiale Team (WT)","team/decathlon-ag2r-la-mondiale-2024","PARET-PEINTRE Valentin","rider/valentin-paret-peintre",134,39,701,438,0,332.25,281,6,4,134,39,701,438,281,0,332.25,6,4,2.40387172384057,1.74112745944878,0.397108182950884,1.8036957363451,0,0,0
"vuelta-a-espana","2024-08-17","Team Jayco AlUla (WT)","team/team-jayco-alula-2024","ZANA Filippo","rider/filippo-zana",114,33,427,335,5,570.25,250,10.5,0,114,33,427,335,250,5,570.25,10.5,0,2.89126130312866,1.00870992372119,0.143663944615642,1.77697641760382,0,0,0
"vuelta-a-espana","2024-08-17","Astana Qazaqstan Team (WT)","team/astana-qazaqstan-team-2024","FORTUNATO Lorenzo","rider/lorenzo-fortunato",186,50,396,321,28,623,260,0,0,186,50,396,321,260,28,623,0,0,2.85009686980678,0.974472360194512,-0.445778831954089,1.62823437657093,0,0,0
"vuelta-a-espana","2024-08-17","UAE Team Emirates (WT)","team/uae-team-emirates-2024","SIVAKOV Pavel","rider/pavel-sivakov",69,22,198,196,56,602.5,223,0,0,69,22,198,196,223,56,602.5,0,0,2.74496358257867,0.958452774018626,-0.173665294492669,1.62528456459639,0,0,0
"vuelta-a-espana","2024-08-17","Israel - Premier Tech (PRT)","team/israel-premier-tech-2024","SHEEHAN Riley","rider/riley-sheehan",112,32,509,297,0,34.75,16,140,140,112,32,509,297,16,0,34.75,140,140,-0.986436442587476,0.800017052461184,9.31995217227789,1.61077732890019,0,0,0
"vuelta-a-espana","2024-08-17","Israel - Premier Tech (PRT)","team/israel-premier-tech-2024","TEUNS Dylan","rider/dylan-teuns",122,35,547,304,40,480,196,3.75,0,122,35,547,304,196,40,480,3.75,0,2.19814581477433,1.49255066106026,0.0700905485087521,1.56085621540699,0,0,0
"vuelta-a-espana","2024-08-17","Team dsm-firmenich PostNL (WT)","team/team-dsm-firmenich-postnl-2024","POOLE Max","rider/max-poole",206,58,265,231,118,542.75,230,32.5,0,206,58,265,231,230,118,542.75,32.5,0,2.04039208952284,1.66062441244923,0.108091278214018,1.54000162413899,0,0,0
"vuelta-a-espana","2024-08-17","Team Visma | Lease a Bike (WT)","team/team-visma-lease-a-bike-2024","UIJTDEBROEKS Cian","rider/cian-uijtdebroeks",158,45,327,179,0,676,303,0,0,158,45,327,179,303,0,676,0,0,3.42835502216333,-0.310372121272808,-0.420446382714673,1.53697659815689,0,0,0
"vuelta-a-espana","2024-08-17","INEOS Grenadiers (WT)","team/ineos-grenadiers-2024","RIVERA Brandon Smith","rider/brandon-smith-rivera-vargas",216,59,345,306,151,331.5,242,3,3,216,59,345,306,242,151,331.5,3,3,1.36535396005107,2.70967804508779,-0.442041725795049,1.40717204839286,0,0,0
"vuelta-a-espana","2024-08-17","Red Bull - BORA - hansgrohe (WT)","team/red-bull-bora-hansgrohe-2024","ALEOTTI Giovanni","rider/giovanni-aleotti",153,43,381,300,13,442.5,284,0,0,153,43,381,300,284,13,442.5,0,0,2.44576672437504,0.713811147754482,-0.334227028920341,1.37018130072979,0,0,0
"vuelta-a-espana","2024-08-17","Israel - Premier Tech (PRT)","team/israel-premier-tech-2024","BENNETT George","rider/george-bennett",217,60,372,279,91,459,247,4.75,4,217,60,372,279,247,91,459,4.75,4,1.92307802611914,1.57926502962076,-0.339480797715676,1.36742236240266,0,0,0
"vuelta-a-espana","2024-08-17","EF Education - EasyPost (WT)","team/ef-education-easypost-2024","CEPEDA Jefferson Alexander","rider/jefferson-alexander-cepeda",219,62,223,177,135,402.5,260,0,0,219,62,223,177,260,135,402.5,0,0,1.62329711448581,1.50943324394956,-0.807197780802327,1.10303897426731,0,0,0
"vuelta-a-espana","2024-08-17","Alpecin - Deceuninck (WT)","team/alpecin-deceuninck-2024","HERMANS Quinten","rider/quinten-hermans",185,49,461,261,0,182.5,70,161.25,45,185,49,461,261,70,0,182.5,161.25,45,-0.321754713441597,0.236176517777179,5.52630120927185,1.01523584046673,0,0,0
"vuelta-a-espana","2024-08-17","Groupama - FDJ (WT)","team/groupama-fdj-2024","GAUDU David","rider/david-gaudu",225,66,361,271,26,781.75,113,0,0,225,66,361,271,113,26,781.75,0,0,2.02994461062536,0.378255345464677,-0.709819749620608,0.986484959027961,0,0,0
"vuelta-a-espana","2024-08-17","Bahrain - Victorious (WT)","team/bahrain-victorious-2024","CARUSO Damiano","rider/damiano-caruso",224,65,189,144,0,867,194,0,0,224,65,189,144,194,0,867,0,0,2.84218960660943,-0.981325119213999,-0.881883081397282,0.950320651261061,0,0,0
"vuelta-a-espana","2024-08-17","Intermarché - Wanty (WT)","team/intermarche-wanty-2024","MEINTJES Louis","rider/louis-meintjes",285,79,166,233,105,673.5,178,0,0,285,79,166,233,178,105,673.5,0,0,1.68364297856469,1.00617918384462,-1.15267144788375,0.913140954858982,0,0,0
"vuelta-a-espana","2024-08-17","Soudal Quick-Step (WT)","team/soudal-quick-step-2024","VANSEVENANT Mauri","rider/mauri-vansevenant",189,51,735,319,10,371.75,108,0,0,189,51,735,319,108,10,371.75,0,0,0.991608464575972,1.0135241678083,-0.0989507812803181,0.780071326374411,0,0,0
"vuelta-a-espana","2024-08-17","Israel - Premier Tech (PRT)","team/israel-premier-tech-2024","RICCITELLO Matthew","rider/matthew-riccitello",222,64,421,282,33,322.75,218,0,0,222,64,421,282,218,33,322.75,0,0,1.15984912323667,0.64820028544334,-0.620757632837622,0.650233120683811,0,0,0
"vuelta-a-espana","2024-08-17","Lidl - Trek (WT)","team/lidl-trek-2024","VERONA Carlos","rider/carlos-verona",290,81,162,223,80,459,231,10.5,7,290,81,162,223,231,80,459,10.5,7,1.23411687869316,0.502651215503878,-0.631666590854685,0.641520485826808,0,0,0
"vuelta-a-espana","2024-08-17","Groupama - FDJ (WT)","team/groupama-fdj-2024","ROCHAS Rémy","rider/remy-rochas",176,46,107,94,28,360.75,281,0,0,176,46,107,94,281,28,360.75,0,0,1.73781917747831,-0.635883566884299,-0.697271903841523,0.538690137905561,0,0,0
"vuelta-a-espana","2024-08-17","Groupama - FDJ (WT)","team/groupama-fdj-2024","PACHER Quentin","rider/quentin-pacher",200,54,530,287,83,180.5,104,13.5,0,200,54,530,287,104,83,180.5,13.5,0,-0.0590409798725697,1.75363705182661,-0.0313062281189136,0.490309379987916,0,0,0
"vuelta-a-espana","2024-08-17","Movistar Team (WT)","team/movistar-team-2024","SÁNCHEZ Pelayo","rider/pelayo-sanchez-mayo",151,42,610,340,0,160.5,123,0,0,151,42,610,340,123,0,160.5,0,0,0.305497215822976,0.997544142964295,-0.076305095067049,0.436750831787367,0,0,0
"vuelta-a-espana","2024-08-17","Intermarché - Wanty (WT)","team/intermarche-wanty-2024","MARIT Arne","rider/arne-marit",277,75,86,87,0,47,22,231.75,122,277,75,86,87,22,0,47,231.75,122,-2.05835546019697,-1.62520489159419,9.67992710146565,0.419246222716389,0,0,0
"vuelta-a-espana","2024-08-17","Equipo Kern Pharma (PRT)","team/equipo-kern-pharma-2024","CASTRILLO Pablo","rider/pablo-castrillo-zapater",241,69,227,176,75,265.75,256,0,0,241,69,227,176,256,75,265.75,0,0,0.950823858051968,0.413739562004922,-0.910892339093637,0.417355329808733,0,0,0
"vuelta-a-espana","2024-08-17","Team Jayco AlUla (WT)","team/team-jayco-alula-2024","HARPER Chris","rider/chris-harper",205,57,381.71,250,0,375.25,174,0.5,0,205,57,381.71,250,174,0,375.25,0.5,0,1.07005031085836,-0.0285647119979213,-0.551227270776819,0.416210287674442,0,0,0
"vuelta-a-espana","2024-08-17","Bahrain - Victorious (WT)","team/bahrain-victorious-2024","HAIG Jack","rider/jack-haig",361,91,182.29,168,50,764.25,161,0,0,361,91,182.29,168,161,50,764.25,0,0,1.66751967398842,-0.522687290523294,-1.38859102526027,0.399235444785169,0,0,0
"vuelta-a-espana","2024-08-17","Lotto Dstny (PRT)","team/lotto-dstny-2024","MONIQUET Sylvain","rider/sylvain-moniquet",201,55,201,145,66,383.25,171,0,0,201,55,201,145,171,66,383.25,0,0,0.9111880455474,0.261305536606671,-0.729852843597394,0.388015115036223,0,0,0
"vuelta-a-espana","2024-08-17","EF Education - EasyPost (WT)","team/ef-education-easypost-2024","COSTA Rui","rider/rui-costa",118,34,253,134,71,305.75,50,17,15,118,34,253,134,50,71,305.75,17,15,0.0461610535288201,0.687346888693727,0.729916948167544,0.375267983006037,0,0,0
"vuelta-a-espana","2024-08-17","Lotto Dstny (PRT)","team/lotto-dstny-2024","CAMPENAERTS Victor","rider/victor-campenaerts",196,53,396,207,163,177.5,30,7.5,5,196,53,396,207,30,163,177.5,7.5,5,-0.790537787147963,2.46328749922742,-0.0974737992818938,0.324222596337866,0,0,0
