event_id,event_date,team_name,team_id,rider_name,rider_id,pcs_rank,event_rank,uci_points,pcs_points_season,pcs_points_last_60d,pcs_gc_points,pcs_gc_points_season,pcs_sprint_points,pcs_sprint_points_season
tour-de-france,2024-06-29,Lidl - Trek (WT),team/lidl-trek-2024,DECLERCQ Tim,rider/tim-declercq,718,167,16,25,5,92.75,40,37.5,15
tour-de-france,2024-06-29,Lidl - Trek (WT),team/lidl-trek-2024,GIBBONS Ryan,rider/ryan-gibbons,671,162,155,50,0,58,10,28.5,5
tour-de-france,2024-06-29,Lidl - Trek (WT),team/lidl-trek-2024,PEDERSEN Mads,rider/mads-pedersen,4,4,2065,1004,77,516.25,385,1450.5,848
tour-de-france,2024-06-29,Lidl - Trek (WT),team/lidl-trek-2024,SKUJIŅŠ Toms,rider/toms-skujins,74,53,697,344,0,171,62,37.25,30
tour-de-france,2024-06-29,Lidl - Trek (WT),team/lidl-trek-2024,STUYVEN Jasper,rider/jasper-stuyven,56,43,750,410,94,430,260,289.75,45
tour-de-france,2024-06-29,Lidl - Trek (WT),team/lidl-trek-2024,VERONA Carlos,rider/carlos-verona,350,131,112,143,5,409,151,10.5,7
tour-de-france,2024-06-29,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2024,GALL Felix,rider/felix-gall,51,38,464.14,287,78,670,373,0,0
tour-de-france,2024-06-29,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2024,ARMIRAIL Bruno,rider/bruno-armirail,255,112,161.14,85,25,311.75,128,0,0
tour-de-france,2024-06-29,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2024,BENNETT Sam,rider/sam-bennett,89,61,489.14,454,335,212.75,199,643,216
tour-de-france,2024-06-29,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2024,GODON Dorian,rider/dorian-godon,116,77,442.14,323,63,197.5,111,8.5,4
tour-de-france,2024-06-29,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2024,LAPEIRA Paul,rider/paul-lapeira,106,71,873,434,30,60.5,50,31.5,0
tour-de-france,2024-06-29,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2024,NAESEN Oliver,rider/oliver-naesen,181,95,592.14,316,57,185,85,96.5,64
tour-de-france,2024-06-29,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2024,PETERS Nans,rider/nans-peters,512,149,100,88,45,124.75,70,0,0
tour-de-france,2024-06-29,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2024,PRODHOMME Nicolas,rider/nicolas-prodhomme,239,110,199,120,18,234.75,150,0,0
tour-de-france,2024-06-29,Bahrain - Victorious (WT),team/bahrain-victorious-2024,BILBAO Pello,rider/pello-bilbao,17,14,960.29,657,157,1676.5,750,65.5,30
tour-de-france,2024-06-29,Bahrain - Victorious (WT),team/bahrain-victorious-2024,ARNDT Nikias,rider/nikias-arndt,695,164,45,34,0,99.25,40,34.5,10
tour-de-france,2024-06-29,Bahrain - Victorious (WT),team/bahrain-victorious-2024,BAUHAUS Phil,rider/phil-bauhaus,103,68,513,308,136,42.5,10,440.5,251
tour-de-france,2024-06-29,Bahrain - Victorious (WT),team/bahrain-victorious-2024,BUITRAGO Santiago,rider/santiago-buitrago-sanchez,75,54,616.29,420,81,813,380,7.25,0
tour-de-france,2024-06-29,Bahrain - Victorious (WT),team/bahrain-victorious-2024,HAIG Jack,rider/jack-haig,325,126,131.29,118,38,734.25,176,0,0
tour-de-france,2024-06-29,Bahrain - Victorious (WT),team/bahrain-victorious-2024,MOHORIČ Matej,rider/matej-mohoric,26,19,694,298,26,794.75,378,281.5,33
tour-de-france,2024-06-29,Bahrain - Victorious (WT),team/bahrain-victorious-2024,POELS Wout,rider/wout-poels,49,36,443,386,165,800.25,471,3,0
tour-de-france,2024-06-29,Bahrain - Victorious (WT),team/bahrain-victorious-2024,WRIGHT Fred,rider/alfred-wright,373,136,227.29,134,8,108.25,42,138.25,76
tour-de-france,2024-06-29,Soudal Quick-Step (WT),team/soudal-quick-step-2024,EVENEPOEL Remco,rider/remco-evenepoel,3,3,1289.57,832,174,1775,570,47.5,10
tour-de-france,2024-06-29,Soudal Quick-Step (WT),team/soudal-quick-step-2024,HIRT Jan,rider/jan-hirt,163,92,596,354,199,577.75,332,0,0
tour-de-france,2024-06-29,Soudal Quick-Step (WT),team/soudal-quick-step-2024,LAMPAERT Yves,rider/yves-lampaert,112,75,216.57,182,72,282,190,387.5,137
tour-de-france,2024-06-29,Soudal Quick-Step (WT),team/soudal-quick-step-2024,LANDA Mikel,rider/mikel-landa,50,37,544,365,74,1404.75,586,0,0
tour-de-france,2024-06-29,Soudal Quick-Step (WT),team/soudal-quick-step-2024,MOSCON Gianni,rider/gianni-moscon,605,157,13.57,33,5,60,35,88.25,5
tour-de-france,2024-06-29,Soudal Quick-Step (WT),team/soudal-quick-step-2024,PEDERSEN Casper,rider/casper-pedersen,527,151,98.57,71,5,132,30,43,5
tour-de-france,2024-06-29,Soudal Quick-Step (WT),team/soudal-quick-step-2024,VAN WILDER Ilan,rider/ilan-van-wilder,32,23,684.57,431,4,939.75,666,4,4
tour-de-france,2024-06-29,Soudal Quick-Step (WT),team/soudal-quick-step-2024,VERVAEKE Louis,rider/louis-vervaeke,445,141,76.57,69,5,126.25,85,0,0
tour-de-france,2024-06-29,Red Bull - BORA - hansgrohe (WT),team/red-bull-bora-hansgrohe-2024,ROGLIČ Primož,rider/primoz-roglic,11,10,887,550,406,1880,710,25,0
tour-de-france,2024-06-29,Red Bull - BORA - hansgrohe (WT),team/red-bull-bora-hansgrohe-2024,DENZ Nico,rider/nico-denz,532,152,41,41,5,83.5,36,57.5,49
tour-de-france,2024-06-29,Red Bull - BORA - hansgrohe (WT),team/red-bull-bora-hansgrohe-2024,HALLER Marco,rider/marco-haller,470,144,113,78,32,110,35,227.5,20
tour-de-france,2024-06-29,Red Bull - BORA - hansgrohe (WT),team/red-bull-bora-hansgrohe-2024,HINDLEY Jai,rider/jai-hindley,45,33,588,359,22,1325,552,0,0
tour-de-france,2024-06-29,Red Bull - BORA - hansgrohe (WT),team/red-bull-bora-hansgrohe-2024,JUNGELS Bob,rider/bob-jungels,416,139,68,65,5,366.25,105,14.5,12
tour-de-france,2024-06-29,Red Bull - BORA - hansgrohe (WT),team/red-bull-bora-hansgrohe-2024,SOBRERO Matteo,rider/matteo-sobrero,262,115,187,91,5,277.5,110,6,6
tour-de-france,2024-06-29,Red Bull - BORA - hansgrohe (WT),team/red-bull-bora-hansgrohe-2024,VAN POPPEL Danny,rider/danny-van-poppel,60,46,440,246,34,242.25,166,672.5,414
tour-de-france,2024-06-29,Red Bull - BORA - hansgrohe (WT),team/red-bull-bora-hansgrohe-2024,VLASOV Aleksandr,rider/aleksandr-vlasov,8,7,1673,977,136,1612.5,940,18.5,0
tour-de-france,2024-06-29,Groupama - FDJ (WT),team/groupama-fdj-2024,GAUDU David,rider/david-gaudu,97,65,356,245,43,979.25,298,0,0
tour-de-france,2024-06-29,Groupama - FDJ (WT),team/groupama-fdj-2024,GENIETS Kevin,rider/kevin-geniets,329,127,300,154,20,188,59,6.25,0
tour-de-france,2024-06-29,Groupama - FDJ (WT),team/groupama-fdj-2024,GRÉGOIRE Romain,rider/romain-gregoire1,76,55,648,410,41,484.25,204,72,0
tour-de-france,2024-06-29,Groupama - FDJ (WT),team/groupama-fdj-2024,KÜNG Stefan,rider/stefan-kung,53,40,872,395,24,475.25,145,412,246
tour-de-france,2024-06-29,Groupama - FDJ (WT),team/groupama-fdj-2024,MADOUAS Valentin,rider/valentin-madouas,52,39,678,296,6,420.25,121,40.25,30
tour-de-france,2024-06-29,Groupama - FDJ (WT),team/groupama-fdj-2024,MARTINEZ Lenny,rider/lenny-martinez,25,18,1221,801,97,552.5,370,0,0
tour-de-france,2024-06-29,Groupama - FDJ (WT),team/groupama-fdj-2024,PACHER Quentin,rider/quentin-pacher,237,108,365,204,7,183.25,104,13.5,0
tour-de-france,2024-06-29,Groupama - FDJ (WT),team/groupama-fdj-2024,RUSSO Clément,rider/clement-russo,916,172,5,22,2,36.25,15,34.25,6
tour-de-france,2024-06-29,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2024,VAN DER POEL Mathieu,rider/mathieu-van-der-poel,9,8,3075,1138,0,151.25,25,841.5,425
tour-de-france,2024-06-29,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2024,DILLIER Silvan,rider/silvan-dillier,716,166,15,25,5,75,35,27,10
tour-de-france,2024-06-29,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2024,GHYS Robbe,rider/robbe-ghys,-,176,5,5,0,64.25,5,83.5,0
tour-de-france,2024-06-29,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2024,KRAGH ANDERSEN Søren,rider/soren-kragh-andersen,160,91,118,95,56,273.5,160,76.75,25
tour-de-france,2024-06-29,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2024,LAURANCE Axel,rider/axel-laurance,110,74,398,351,212,216.25,170,21,15
tour-de-france,2024-06-29,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2024,PHILIPSEN Jasper,rider/jasper-philipsen,2,2,2670,1228,168,180.5,115,2758.5,1378
tour-de-france,2024-06-29,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2024,RICKAERT Jonas,rider/jonas-rickaert,796,169,3,10,0,60,40,79.25,14
tour-de-france,2024-06-29,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2024,VERMEERSCH Gianni,rider/gianni-vermeersch,152,88,601,302,125,85.75,24,391.25,257
tour-de-france,2024-06-29,EF Education - EasyPost (WT),team/ef-education-easypost-2024,CARAPAZ Richard,rider/richard-carapaz,65,49,534,344,1,703.5,184,7.5,0
tour-de-france,2024-06-29,EF Education - EasyPost (WT),team/ef-education-easypost-2024,BETTIOL Alberto,rider/alberto-bettiol,42,31,1404,727,289,329.5,230,213.25,135
tour-de-france,2024-06-29,EF Education - EasyPost (WT),team/ef-education-easypost-2024,BISSEGGER Stefan,rider/stefan-bissegger,180,94,259.29,154,49,73.75,30,97,75
tour-de-france,2024-06-29,EF Education - EasyPost (WT),team/ef-education-easypost-2024,COSTA Rui,rider/rui-costa,107,72,220,80,46,299.5,50,17,15
tour-de-france,2024-06-29,EF Education - EasyPost (WT),team/ef-education-easypost-2024,HEALY Ben,rider/ben-healy,105,70,371,296,90,382,286,13.75,0
tour-de-france,2024-06-29,EF Education - EasyPost (WT),team/ef-education-easypost-2024,POWLESS Neilson,rider/neilson-powless,186,97,102,31,26,505,25,119.25,0
tour-de-france,2024-06-29,EF Education - EasyPost (WT),team/ef-education-easypost-2024,QUINN Sean,rider/sean-quinn,555,154,131,41,20,141.25,58,0,0
tour-de-france,2024-06-29,EF Education - EasyPost (WT),team/ef-education-easypost-2024,VAN DEN BERG Marijn,rider/marijn-van-den-berg,62,48,633,487,47,225.5,175,442,269
tour-de-france,2024-06-29,Lotto Dstny (PRT),team/lotto-dstny-2024,DE LIE Arnaud,rider/arnaud-de-lie,14,12,1174,642,370,77.5,50,752.25,303
tour-de-france,2024-06-29,Lotto Dstny (PRT),team/lotto-dstny-2024,BEULLENS Cedric,rider/cedric-beullens,352,132,65,68,19,64.75,15,206.5,84
tour-de-france,2024-06-29,Lotto Dstny (PRT),team/lotto-dstny-2024,CAMPENAERTS Victor,rider/victor-campenaerts,304,123,101,46,2,163.75,30,7.5,5
tour-de-france,2024-06-29,Lotto Dstny (PRT),team/lotto-dstny-2024,DRIZNERS Jarrad,rider/jarrad-drizners,867,170,0,15,5,51.75,35,16.25,5
tour-de-france,2024-06-29,Lotto Dstny (PRT),team/lotto-dstny-2024,GRIGNARD Sébastien,rider/sebastien-grignard,919,173,0,20,0,25,20,25,15
tour-de-france,2024-06-29,Lotto Dstny (PRT),team/lotto-dstny-2024,VAN GILS Maxim,rider/maxim-van-gils,20,15,2195,1034,339,255.75,72,10.75,0
tour-de-france,2024-06-29,Lotto Dstny (PRT),team/lotto-dstny-2024,VANHOUCKE Harm,rider/harm-vanhoucke,260,113,321,234,108,343.25,107,4,4
tour-de-france,2024-06-29,Lotto Dstny (PRT),team/lotto-dstny-2024,VAN MOER Brent,rider/brent-van-moer,176,93,219,172,63,320.75,227,63.75,40
tour-de-france,2024-06-29,Israel - Premier Tech (PRT),team/israel-premier-tech-2024,WILLIAMS Stephen,rider/stephen-williams,36,25,1181,702,36,509,434,39,30
tour-de-france,2024-06-29,Israel - Premier Tech (PRT),team/israel-premier-tech-2024,ACKERMANN Pascal,rider/pascal-ackermann,309,125,303,181,106,108.75,15,402.25,75
tour-de-france,2024-06-29,Israel - Premier Tech (PRT),team/israel-premier-tech-2024,BOIVIN Guillaume,rider/guillaume-boivin,571,155,25,45,16,50,35,103.75,21
tour-de-france,2024-06-29,Israel - Premier Tech (PRT),team/israel-premier-tech-2024,FUGLSANG Jakob,rider/jakob-fuglsang,471,145,33,37,12,185.5,36,5,5
tour-de-france,2024-06-29,Israel - Premier Tech (PRT),team/israel-premier-tech-2024,GEE Derek,rider/derek-gee,197,99,507,299,284,226.25,170,5.75,0
tour-de-france,2024-06-29,Israel - Premier Tech (PRT),team/israel-premier-tech-2024,HOULE Hugo,rider/hugo-houle,481,147,6,30,10,279.5,35,11.25,5
tour-de-france,2024-06-29,Israel - Premier Tech (PRT),team/israel-premier-tech-2024,NEILANDS Krists,rider/krists-neilands,364,133,118,87,10,129.5,53,16.5,6
tour-de-france,2024-06-29,Israel - Premier Tech (PRT),team/israel-premier-tech-2024,STEWART Jake,rider/jake-stewart,577,156,61,45,32,141.25,5,102.5,62
tour-de-france,2024-06-29,Cofidis (WT),team/cofidis-2024,MARTIN Guillaume,rider/guillaume-martin,47,34,482,307,49,931.25,352,0,0
tour-de-france,2024-06-29,Cofidis (WT),team/cofidis-2024,ALLEGAERT Piet,rider/piet-allegaert,486,148,170,109,1,29.75,16,243,75
tour-de-france,2024-06-29,Cofidis (WT),team/cofidis-2024,COQUARD Bryan,rider/bryan-coquard,83,58,345.71,261,50,124.5,45,306.5,178
tour-de-france,2024-06-29,Cofidis (WT),team/cofidis-2024,GESCHKE Simon,rider/simon-geschke,375,137,174,163,127,285.75,138,0,0
tour-de-france,2024-06-29,Cofidis (WT),team/cofidis-2024,HERRADA Jesús,rider/jesus-herrada-lopez,220,103,125,77,19,328.5,87,7,7
tour-de-france,2024-06-29,Cofidis (WT),team/cofidis-2024,IZAGIRRE Ion,rider/ion-izagirre,104,69,277.71,179,0,553,114,1.5,0
tour-de-france,2024-06-29,Cofidis (WT),team/cofidis-2024,RENARD Alexis,rider/alexis-renard,457,142,142,97,8,129.5,10,157.75,29
tour-de-france,2024-06-29,Cofidis (WT),team/cofidis-2024,ZINGLE Axel,rider/axel-zingle,39,28,966,644,450,426,275,177.5,67
tour-de-france,2024-06-29,Movistar Team (WT),team/movistar-team-2024,MAS Enric,rider/enric-mas,48,35,659,434,119,1396.5,575,9,0
tour-de-france,2024-06-29,Movistar Team (WT),team/movistar-team-2024,ARANBURU Alex,rider/alex-aranburu,28,21,868,523,313,423.5,240,48.5,18
tour-de-france,2024-06-29,Movistar Team (WT),team/movistar-team-2024,FORMOLO Davide,rider/davide-formolo,144,86,284,132,13,217.25,64,14.25,0
tour-de-france,2024-06-29,Movistar Team (WT),team/movistar-team-2024,GAVIRIA Fernando,rider/fernando-gaviria,290,122,347,180,110,63.75,25,403.5,157
tour-de-france,2024-06-29,Movistar Team (WT),team/movistar-team-2024,LAZKANO Oier,rider/oier-lazkano,131,81,552,316,123,296.5,100,127.5,5
tour-de-france,2024-06-29,Movistar Team (WT),team/movistar-team-2024,MÜHLBERGER Gregor,rider/gregor-muhlberger,345,130,153,55,43,164.75,90,7.25,5
tour-de-france,2024-06-29,Movistar Team (WT),team/movistar-team-2024,OLIVEIRA Nelson,rider/nelson-oliveira,264,116,41,25,5,134.75,65,10,10
tour-de-france,2024-06-29,Movistar Team (WT),team/movistar-team-2024,ROMO Javier,rider/javier-romo,369,135,113,113,55,171,155,0,0
tour-de-france,2024-06-29,Arkéa - B&B Hotels (WT),team/arkea-b-b-hotels-2024,VAUQUELIN Kévin,rider/kevin-vauquelin,88,60,808,513,12,672,285,16.5,0
tour-de-france,2024-06-29,Arkéa - B&B Hotels (WT),team/arkea-b-b-hotels-2024,CAPIOT Amaury,rider/amaury-capiot,207,102,421,304,149,57.25,13,308.75,154
tour-de-france,2024-06-29,Arkéa - B&B Hotels (WT),team/arkea-b-b-hotels-2024,CHAMPOUSSIN Clément,rider/clement-champoussin,192,98,162,126,6,177.5,43,12,12
tour-de-france,2024-06-29,Arkéa - B&B Hotels (WT),team/arkea-b-b-hotels-2024,DÉMARE Arnaud,rider/arnaud-demare,135,83,111,81,5,125,10,818.25,207
tour-de-france,2024-06-29,Arkéa - B&B Hotels (WT),team/arkea-b-b-hotels-2024,GARCÍA PIERNA Raúl,rider/raul-garcia-pierna,336,129,159,101,7,175.25,132,3.5,0
tour-de-france,2024-06-29,Arkéa - B&B Hotels (WT),team/arkea-b-b-hotels-2024,MCLAY Daniel,rider/daniel-mclay,538,153,61,59,5,30,15,185.75,26
tour-de-france,2024-06-29,Arkéa - B&B Hotels (WT),team/arkea-b-b-hotels-2024,MOZZATO Luca,rider/luca-mozzato,41,30,1194,573,89,75,25,563.75,346
tour-de-france,2024-06-29,Arkéa - B&B Hotels (WT),team/arkea-b-b-hotels-2024,RODRÍGUEZ Cristián,rider/cristian-rodriguez,93,63,266,245,0,608.25,378,1,1
tour-de-france,2024-06-29,Intermarché - Wanty (WT),team/intermarche-wanty-2024,MEINTJES Louis,rider/louis-meintjes,461,143,86,128,45,713.5,78,0,0
tour-de-france,2024-06-29,Intermarché - Wanty (WT),team/intermarche-wanty-2024,GIRMAY Biniam,rider/biniam-girmay,55,42,1084,588,319,36.25,30,560.5,249
tour-de-france,2024-06-29,Intermarché - Wanty (WT),team/intermarche-wanty-2024,GOOSSENS Kobe,rider/kobe-goossens,629,159,120,76,70,109.75,5,0,0
tour-de-france,2024-06-29,Intermarché - Wanty (WT),team/intermarche-wanty-2024,PAGE Hugo,rider/hugo-page,231,105,206,141,35,98.5,41,127.5,99
tour-de-france,2024-06-29,Intermarché - Wanty (WT),team/intermarche-wanty-2024,REX Laurenz,rider/laurenz-rex,247,111,413,256,46,27.5,10,249,158
tour-de-france,2024-06-29,Intermarché - Wanty (WT),team/intermarche-wanty-2024,TEUNISSEN Mike,rider/mike-teunissen,117,78,226,143,33,333.25,168,274.75,167
tour-de-france,2024-06-29,Intermarché - Wanty (WT),team/intermarche-wanty-2024,THIJSSEN Gerben,rider/gerben-thijssen,81,56,589,384,80,12.5,5,848,313
tour-de-france,2024-06-29,Intermarché - Wanty (WT),team/intermarche-wanty-2024,ZIMMERMANN Georg,rider/georg-zimmermann,118,79,379,238,21,283.5,111,35.75,10
tour-de-france,2024-06-29,Team dsm-firmenich PostNL (WT),team/team-dsm-firmenich-postnl-2024,BARDET Romain,rider/romain-bardet,37,26,1566,730,348,964.5,307,0,0
tour-de-france,2024-06-29,Team dsm-firmenich PostNL (WT),team/team-dsm-firmenich-postnl-2024,BARGUIL Warren,rider/warren-barguil,137,84,288,193,16,347.75,171,1,0
tour-de-france,2024-06-29,Team dsm-firmenich PostNL (WT),team/team-dsm-firmenich-postnl-2024,DEGENKOLB John,rider/john-degenkolb,261,114,151,90,9,81.5,35,283,131
tour-de-france,2024-06-29,Team dsm-firmenich PostNL (WT),team/team-dsm-firmenich-postnl-2024,EEKHOFF Nils,rider/nils-eekhoff,287,121,148,91,8,141.5,39,63.5,40
tour-de-france,2024-06-29,Team dsm-firmenich PostNL (WT),team/team-dsm-firmenich-postnl-2024,JAKOBSEN Fabio,rider/fabio-jakobsen,185,96,209,167,0,37.5,5,1011.75,263
tour-de-france,2024-06-29,Team dsm-firmenich PostNL (WT),team/team-dsm-firmenich-postnl-2024,ONLEY Oscar,rider/oscar-onley,86,59,664,392,108,543.5,384,59,50
tour-de-france,2024-06-29,Team dsm-firmenich PostNL (WT),team/team-dsm-firmenich-postnl-2024,VAN DEN BROEK Frank,rider/frank-van-den-broek,202,100,455,323,111,220.25,200,7.75,7
tour-de-france,2024-06-29,Team dsm-firmenich PostNL (WT),team/team-dsm-firmenich-postnl-2024,WELTEN Bram,rider/bram-welten,708,165,35,39,0,22.5,5,169.75,44
tour-de-france,2024-06-29,Astana Qazaqstan Team (WT),team/astana-qazaqstan-team-2024,CAVENDISH Mark,rider/mark-cavendish,330,128,37,65,38,91.75,5,714.5,142
tour-de-france,2024-06-29,Astana Qazaqstan Team (WT),team/astana-qazaqstan-team-2024,BALLERINI Davide,rider/davide-ballerini,628,158,115,60,53,48.75,20,96.5,10
tour-de-france,2024-06-29,Astana Qazaqstan Team (WT),team/astana-qazaqstan-team-2024,BOL Cees,rider/cees-bol,277,119,150,99,7,220.75,39,215.5,162
tour-de-france,2024-06-29,Astana Qazaqstan Team (WT),team/astana-qazaqstan-team-2024,FEDOROV Yevgeniy,rider/yevgeniy-fedorov,140,85,323.33,219,155,55,30,161.25,119
tour-de-france,2024-06-29,Astana Qazaqstan Team (WT),team/astana-qazaqstan-team-2024,GAZZOLI Michele,rider/michele-gazzoli,475,146,20,42,12,36.75,33,28.5,10
tour-de-france,2024-06-29,Astana Qazaqstan Team (WT),team/astana-qazaqstan-team-2024,LUTSENKO Alexey,rider/aleksey-lutsenko,66,50,433.43,257,18,661.25,230,22,22
