event_id,year,stage_id,category,rank,rider_id
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,1,rider/mads-pedersen
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,2,rider/wout-van-aert
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,3,rider/orluis-aular
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,4,rider/francesco-busatto
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,5,rider/thomas-pidcock
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,6,rider/diego-ulissi
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,7,rider/richard-carapaz
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,8,rider/max-poole
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,9,rider/nicola-conci
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,10,rider/davide-piganzoli
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,11,rider/giulio-ciccone
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,12,rider/antonio-tiberi
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,13,rider/paul-double
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,14,rider/felix-engelhardt
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,15,rider/primoz-roglic
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,16,rider/romain-bardet
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,17,rider/jai-hindley
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,18,rider/einer-rubio
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,19,rider/damiano-caruso
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,20,rider/isaac-del-toro
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,21,rider/simon-yates
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,22,rider/mathias-vacek
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,23,rider/michael-storer
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,24,rider/david-gaudu
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,25,rider/egan-bernal
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,26,rider/adam-yates
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,27,rider/brandon-mcnulty
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,28,rider/nairo-quintana
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,29,rider/juan-ayuso-pesquera
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,30,rider/damien-howson
giro-d-italia,2025,race/giro-d-italia/2025/stage-1,stage,31,rider/giovanni-aleotti
