event_id,year,stage_id,category,rank,rider_id
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,1,rider/alberto-dainese
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,1,rider/chris-hamilton
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,1,rider/lorenzo-milesi
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,1,rider/max-poole
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,1,rider/oscar-onley
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,1,rider/romain-bardet
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,1,rider/romain-combaud
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,1,rider/sean-flynn
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,2,rider/einer-rubio
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,2,rider/enric-mas
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,2,rider/imanol-erviti
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,2,rider/ivan-garcia-cortina
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,2,rider/jorge-arcas
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,2,rider/nelson-oliveira
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,2,rider/oier-lazkano
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,2,rider/ruben-guerreiro
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,3,rider/andrea-piccolo
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,3,rider/diego-andres-camargo
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,3,rider/hugh-carthy
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,3,rider/jonathan-klever-caicedo
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,3,rider/julius-van-den-berg
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,3,rider/marijn-van-den-berg
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,3,rider/sean-quinn
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,3,rider/stefan-bissegger
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,4,rider/andrea-bagioli
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,4,rider/casper-pedersen
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,4,rider/james-knox
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,4,rider/jan-hirt
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,4,rider/louis-vervaeke
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,4,rider/mattia-cattaneo
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,4,rider/pieter-serry
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,4,rider/remco-evenepoel
vuelta-a-espana,2023,race/vuelta-a-espana/2023/stage-1,stage,5,rider/clement-davy
