rider_id,rider_name,stage_id,stage,stage_points,cumulative_points
rider/dries-de-pooter,DE POOTER Dries,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-5,5,12,12
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-6,6,0,12
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-7,7,0,12
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-8,8,0,12
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-9,9,0,12
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-10,10,0,12
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-11,11,0,12
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-12,12,0,12
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-13,13,0,12
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-14,14,0,12
rider/dylan-van-baarle,VAN BAARLE Dylan,race/vuelta-a-espana/2025/stage-15,15,0,12
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-5,5,1,1
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-6,6,0,1
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-7,7,8,9
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-8,8,0,9
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-9,9,0,9
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-10,10,0,9
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-11,11,0,9
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-12,12,0,9
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-13,13,0,9
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-14,14,0,9
rider/eduardo-sepulveda,SEPÚLVEDA Eduardo,race/vuelta-a-espana/2025/stage-15,15,0,9
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/edward-irl-dunbar,DUNBAR Eddie,race/vuelta-a-espana/2025/stage-15,15,12,12
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-4,4,20,20
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-5,5,0,20
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-6,6,0,20
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-7,7,0,20
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-8,8,0,20
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-9,9,0,20
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-10,10,0,20
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-11,11,0,20
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-12,12,0,20
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-13,13,0,20
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-14,14,0,20
rider/edward-planckaert,PLANCKAERT Edward,race/vuelta-a-espana/2025/stage-15,15,0,20
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-2,2,14,14
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-3,3,6,20
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-4,4,0,20
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-5,5,6,26
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-6,6,0,26
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-7,7,0,26
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-8,8,0,26
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-9,9,0,26
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-10,10,0,26
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-11,11,0,26
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-12,12,0,26
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-13,13,0,26
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-14,14,0,26
rider/egan-bernal,BERNAL Egan,race/vuelta-a-espana/2025/stage-15,15,10,36
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-1,1,14,14
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-2,2,0,14
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-3,3,0,14
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-4,4,0,14
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-5,5,1,15
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-6,6,0,15
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-7,7,0,15
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-8,8,0,15
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-9,9,0,15
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-10,10,0,15
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-11,11,0,15
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-12,12,0,15
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-13,13,0,15
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-14,14,0,15
rider/elia-viviani,VIVIANI Elia,race/vuelta-a-espana/2025/stage-15,15,0,15
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/emanuel-buchmann,BUCHMANN Emanuel,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/eric-antonio-fagundez,FAGÚNDEZ Eric Antonio,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-1,1,33,33
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-2,2,2,35
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-3,3,0,35
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-4,4,16,51
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-5,5,2,53
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-6,6,2,55
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-7,7,2,57
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-8,8,27,84
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-9,9,2,86
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-10,10,2,88
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-11,11,2,90
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-12,12,2,92
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-13,13,1,93
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-14,14,1,94
rider/ethan-vernon,VERNON Ethan,race/vuelta-a-espana/2025/stage-15,15,0,94
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-4,4,8,8
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-5,5,3,11
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-6,6,0,11
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-7,7,0,11
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-8,8,8,19
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-9,9,0,19
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-10,10,0,19
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-11,11,0,19
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-12,12,0,19
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-13,13,0,19
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-14,14,0,19
rider/fabio-christen,CHRISTEN Fabio,race/vuelta-a-espana/2025/stage-15,15,0,19
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/fausto-masnada,MASNADA Fausto,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-2,2,10,10
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-3,3,0,10
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-4,4,0,10
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-5,5,4,14
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-6,6,0,14
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-7,7,0,14
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-8,8,0,14
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-9,9,14,28
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-10,10,0,28
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-11,11,0,28
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-12,12,0,28
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-13,13,12,40
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-14,14,12,52
rider/felix-gall,GALL Felix,race/vuelta-a-espana/2025/stage-15,15,0,52
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-5,5,15,15
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-6,6,0,15
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-7,7,0,15
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-8,8,0,15
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-9,9,0,15
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-10,10,0,15
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-11,11,0,15
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-12,12,0,15
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-13,13,0,15
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-14,14,0,15
rider/felix-grossschartner,GROßSCHARTNER Felix,race/vuelta-a-espana/2025/stage-15,15,0,15
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/fernando-barcelo,BARCELÓ Fernando,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-5,5,6,6
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-6,6,0,6
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-7,7,0,6
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-8,8,0,6
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-9,9,0,6
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-10,10,0,6
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-11,11,0,6
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-12,12,0,6
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-13,13,0,6
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-14,14,0,6
rider/filippo-ganna,GANNA Filippo,race/vuelta-a-espana/2025/stage-15,15,0,6
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-5,5,7,7
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-6,6,0,7
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-7,7,0,7
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-8,8,0,7
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-9,9,0,7
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-10,10,0,7
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-11,11,0,7
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-12,12,0,7
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-13,13,0,7
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-14,14,0,7
rider/finn-fisher-black,FISHER-BLACK Finn,race/vuelta-a-espana/2025/stage-15,15,0,7
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/gal-glivar,GLIVAR Gal,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-13,13,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-14,14,0,0
rider/george-bennett,BENNETT George,race/vuelta-a-espana/2025/stage-15,15,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-1,1,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-2,2,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-3,3,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-4,4,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-5,5,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-6,6,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-7,7,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-8,8,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-9,9,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-10,10,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-11,11,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-12,12,0,0
rider/gianmarco-garofoli,GAROFOLI Gianmarco,race/vuelta-a-espana/2025/stage-13,13,0,0
